date,ave_temp,min_temp,max_temp,motor_actual,min_forcast,max_forecast,motor_est,resid,synthetic_event,synthetic_event_type
2022-05-31,20.19,16.14,23.17,68.01,14.77,22.89,65.79,2.219999999999999,0,
2022-06-01,20.76,15.34,25.97,64.63,16.11,25.18,66.38,-1.75,0,
2022-06-02,22.59,17.17,28.02,61.14,16.37,28.11,69.22,-8.079999999999998,0,
2022-06-03,25.74,24.73,31.57,75.14,24.81,30.5,69.93,5.209999999999994,0,
2022-06-04,25.24,20.38,31.45,71.31,21.21,30.44,71.41,-0.0999999999999943,0,
2022-06-05,22.88,20.21,27.56,66.06,20.15,28.75,69.02,-2.9599999999999937,0,
2022-06-06,24.51,20.77,31.59,71.17,20.53,31.97,68.42,2.75,0,
2022-06-07,26.74,20.79,30.19,69.17,19.52,29.37,69.53,-0.3599999999999994,0,
2022-06-08,21.99,15.78,28.53,74.4,17.35,27.64,69.97,4.430000000000007,0,
2022-06-09,28.2,20.9,32.93,73.55,22.56,34.61,70.51,3.039999999999992,0,
2022-06-10,22.68,20.65,28.59,73.74,21.86,28.38,69.66,4.079999999999998,0,
2022-06-11,26.76,24.2,32.81,65.77,24.6,31.49,71.45,-5.680000000000007,0,
2022-06-12,22.62,17.38,27.92,77.17,16.23,28.56,70.43,6.739999999999995,0,
2022-06-13,24.62,22.66,31.21,74.0,22.02,31.63,71.81,2.1899999999999977,0,
2022-06-14,23.73,19.06,29.8,69.76,18.73,29.77,70.27,-0.5099999999999909,0,
2022-06-15,26.3,22.04,31.71,71.36,21.15,31.77,69.59,1.769999999999996,0,
2022-06-16,27.04,23.7,33.47,65.38,24.22,34.59,70.59,-5.210000000000008,0,
2022-06-17,22.25,18.9,25.55,71.93,18.86,25.21,70.65,1.2800000000000011,0,
2022-06-18,24.15,21.06,31.53,68.17,20.64,31.57,68.9,-0.730000000000004,0,
2022-06-19,23.27,17.71,29.27,66.77,18.74,29.97,70.09,-3.3200000000000074,0,
2022-06-20,20.63,18.67,27.43,65.51,18.36,27.18,68.94,-3.4299999999999926,0,
2022-06-21,24.77,18.71,29.98,76.82,19.3,30.35,69.86,6.959999999999994,0,
2022-06-22,21.95,17.85,27.46,69.89,18.94,27.54,71.45,-1.5600000000000025,0,
2022-06-23,25.76,20.31,27.55,78.06,18.63,26.73,69.87,8.189999999999998,0,
2022-06-24,28.59,22.64,34.25,70.8,23.04,35.55,71.02,-0.2199999999999988,0,
2022-06-25,26.3,24.17,29.7,65.23,25.82,30.65,68.41,-3.1799999999999926,0,
2022-06-26,23.0,16.4,29.97,66.79,17.19,29.94,71.21,-4.419999999999988,0,
2022-06-27,22.06,15.78,26.96,77.34,16.81,28.46,70.56,6.780000000000001,0,
2022-06-28,26.42,20.12,31.85,75.02,19.92,30.22,73.93,1.0899999999999892,0,
2022-06-29,20.57,15.19,21.77,69.33,15.2,20.74,68.32,1.0100000000000051,0,
2022-06-30,24.79,18.5,31.38,74.79,18.76,30.33,71.01,3.780000000000001,0,
2022-07-01,28.6,26.91,31.4,75.23,25.88,32.28,71.62,3.61,0,
2022-07-02,24.7,23.5,28.77,79.08,25.19,28.9,73.12,5.959999999999994,0,
2022-07-03,28.42,27.32,29.64,80.49,27.18,30.18,70.92,8.069999999999993,0,
2022-07-04,26.55,24.12,28.13,106.56690795898437,24.13,28.95,71.09,33.376907958984376,0,
2022-07-05,26.91,24.28,29.85,73.95,24.32,31.45,71.95,-0.7000000000000028,0,
2022-07-06,24.33,23.84,26.2,75.17999999999999,23.5,26.5,70.8,1.0799999999999983,0,
2022-07-07,22.72,21.27,24.65,73.4,20.17,24.12,69.48,0.019999999999996,0,
2022-07-08,24.55,21.79,27.76,74.7,21.39,27.84,71.0,-0.7999999999999972,0,
2022-07-09,29.35,25.16,32.81,76.72999999999999,26.53,32.69,73.3,-1.6700000000000017,0,
2022-07-10,26.36,25.64,30.57,90.7,25.95,30.16,70.01,20.69,1,residual_spike_with_precursor
2022-07-11,28.84,24.65,32.89,71.79,25.69,31.82,71.97,-0.1799999999999926,0,
2022-07-12,25.02,21.29,28.53,70.0,22.38,29.23,69.88,0.1200000000000045,0,
2022-07-13,28.74,27.43,33.67,71.22,25.53,33.7,74.03,-2.8100000000000023,0,
2022-07-14,26.83,24.27,32.03,68.66,23.96,31.22,69.51,-0.8500000000000085,0,
2022-07-15,25.39,21.01,30.12,67.01,21.24,28.81,70.43,-3.4200000000000017,0,
2022-07-16,24.54,21.55,28.33,74.92,22.1,27.82,71.62,3.299999999999997,0,
2022-07-17,24.31,21.82,27.83,77.2,22.09,28.47,73.37,3.8299999999999983,0,
2022-07-18,23.24,19.42,28.09,64.02,19.21,29.56,70.85,-6.829999999999998,0,
2022-07-19,22.85,21.92,26.17,66.58,22.27,27.13,70.02,-3.4399999999999977,0,
2022-07-20,23.77,22.57,27.6,68.42,22.49,28.05,73.96,-5.539999999999992,0,
2022-07-21,25.34,21.95,28.11,66.51,23.66,27.3,68.91,-2.3999999999999915,0,
2022-07-22,26.98,24.67,29.47,67.88,25.56,30.45,68.19,-0.3100000000000023,0,
2022-07-23,28.96,25.42,32.1,67.23,24.3,31.54,72.59,-5.359999999999999,0,
2022-07-24,28.19,23.45,32.19,67.67,25.49,32.21,71.08,-3.4099999999999966,0,
2022-07-25,29.29,25.35,32.5,66.74,25.73,32.44,70.46,-3.719999999999999,0,
2022-07-26,28.02,26.71,32.17,73.96,26.99,32.03,73.2,0.7599999999999909,0,
2022-07-27,27.56,25.76,31.01,72.48,26.04,31.78,72.22,0.2600000000000051,0,
2022-07-28,28.88,27.48,32.53,68.69,26.37,33.03,71.36,-2.6700000000000017,0,
2022-07-29,27.96,26.17,28.43,70.1,26.32,29.32,69.45,0.6499999999999915,0,
2022-07-30,26.07,22.17,29.04,70.53,22.23,27.41,72.55,-2.019999999999996,0,
2022-07-31,27.92,23.81,28.09,71.05,22.75,28.05,72.05,-1.0,0,
2022-08-01,28.32,25.75,31.91,77.98,25.63,32.44,71.79,6.189999999999998,0,
2022-08-02,28.34,24.03,31.79,79.47,24.7,32.1,74.51,4.959999999999994,0,
2022-08-03,30.05,27.31,33.83,65.88,27.88,35.09,70.69,-4.810000000000002,0,
2022-08-04,29.61,26.25,32.37,72.71,25.65,32.7,69.64,3.069999999999993,0,
2022-08-05,29.84,27.25,33.42,74.14,28.17,33.13,71.14,3.0,0,
2022-08-06,27.86,23.83,32.7,67.53,23.6,32.95,71.78,-4.25,0,
2022-08-07,28.04,24.84,33.2,75.38,24.36,32.74,72.36,3.019999999999996,0,
2022-08-08,27.63,24.62,31.32,76.94,25.81,31.86,71.25,5.689999999999998,0,
2022-08-09,26.36,21.55,31.74,67.84,20.55,31.6,72.0,-4.159999999999997,0,
2022-08-10,29.14,26.84,33.79,66.84,25.65,31.88,70.24,-3.3999999999999915,0,
2022-08-11,29.98,28.07,32.48,77.81,27.45,32.41,74.05,3.760000000000005,0,
2022-08-12,28.7,27.12,32.67,72.76,27.24,32.36,71.76,1.0,0,
2022-08-13,30.14,25.43,32.61,75.3,25.8,31.15,73.26,2.039999999999992,0,
2022-08-14,29.69,28.25,33.0,73.67,28.54,34.0,72.41,1.2600000000000051,0,
2022-08-15,28.71,25.05,31.04,73.39,25.63,30.92,71.94,1.4500000000000028,0,
2022-08-16,28.25,22.88,31.5,67.08,23.02,30.96,71.99,-4.909999999999997,0,
2022-08-17,30.06,26.01,33.96,76.26,24.31,33.61,72.38,3.8800000000000097,0,
2022-08-18,29.58,27.79,33.85,77.12,27.45,34.16,72.79,4.329999999999998,0,
2022-08-19,29.09,24.14,33.01,72.47,25.0,32.32,73.31,-0.8400000000000034,0,
2022-08-20,28.42,25.32,32.54,71.46,27.25,32.17,71.62,-0.1600000000000108,0,
2022-08-21,27.83,25.08,33.09,66.79,24.92,32.67,72.45,-5.659999999999997,0,
2022-08-22,29.65,26.53,33.5,73.18,25.83,34.23,71.28,1.9000000000000057,0,
2022-08-23,28.28,23.39,32.4,75.23,22.48,33.33,73.11,2.1200000000000045,0,
2022-08-24,27.62,25.97,31.85,69.81,27.44,31.31,70.04,-0.2300000000000039,0,
2022-08-25,28.53,24.83,33.76,78.05,25.85,33.67,73.89,4.159999999999997,0,
2022-08-26,29.43,26.13,32.72,69.69,27.36,32.84,70.92,-1.230000000000004,0,
2022-08-27,28.4,23.56,33.48,70.84,23.18,34.42,68.75,2.0900000000000034,0,
2022-08-28,30.15,27.22,34.0,67.55,26.23,34.82,71.32,-3.769999999999996,0,
2022-08-29,29.56,26.96,33.32,69.84,27.62,33.3,69.92,-0.0799999999999983,0,
2022-08-30,31.09,28.32,35.43,71.9,28.72,36.46,72.55,-0.6499999999999915,0,
2022-08-31,27.42,25.59,31.63,70.34,24.87,32.9,69.51,0.8299999999999983,0,
2022-09-01,26.13,21.78,29.73,67.76,21.13,29.09,69.12,-1.3599999999999994,0,
2022-09-02,26.77,25.75,28.9,66.54,25.22,28.77,67.03,-0.4899999999999949,0,
2022-09-03,20.78,16.25,23.33,70.65,17.7,23.4,67.59,3.0600000000000023,0,
2022-09-04,19.64,19.24,22.84,63.18,18.85,24.03,64.8,-1.6199999999999974,0,
2022-09-05,22.98,20.95,28.24,60.98,20.42,27.7,66.93,-5.95000000000001,0,
2022-09-06,27.8,27.7,33.38,78.09,27.39,30.69,71.61,6.480000000000004,0,
2022-09-07,20.51,16.87,23.93,74.39,15.67,23.64,69.28,5.109999999999999,0,
2022-09-08,21.74,18.71,26.24,64.39,18.79,26.09,69.17,-4.780000000000001,0,
2022-09-09,29.38,25.6,33.8,71.08,24.06,32.78,68.53,2.549999999999997,0,
2022-09-10,23.79,19.78,29.01,66.89,19.86,28.91,68.75,-1.8599999999999997,0,
2022-09-11,23.2,18.0,26.9,69.17,19.32,25.57,68.2,0.9699999999999988,0,
2022-09-12,29.06,25.43,34.32,69.14,25.9,34.11,68.05,1.0900000000000034,0,
2022-09-13,28.09,25.66,32.36,70.79,27.53,33.42,71.65,-0.8599999999999994,0,
2022-09-14,19.35,18.48,21.35,65.56,17.08,22.91,68.46,-2.8999999999999915,0,
2022-09-15,27.12,24.41,29.22,65.66,22.94,27.77,68.22,-2.5600000000000023,0,
2022-09-16,24.06,20.75,25.48,64.26,20.75,25.52,67.65,-3.390000000000001,0,
2022-09-17,27.64,24.89,32.19,66.14,25.63,30.34,69.22,-3.0799999999999983,0,
2022-09-18,28.65,28.03,32.54,65.77,28.37,33.66,66.01,-0.2400000000000091,0,
2022-09-19,28.8,28.11,33.94,66.21,28.27,33.65,68.86,-2.6500000000000057,0,
2022-09-20,29.26,23.98,33.57,70.15,24.01,34.04,67.62,2.530000000000001,0,
2022-09-21,23.58,19.86,28.73,71.63,19.95,27.2,66.12,5.509999999999991,0,
2022-09-22,26.29,21.59,30.44,65.24,22.5,30.0,67.39,-2.1500000000000057,0,
2022-09-23,27.57,23.07,32.36,71.69,24.29,33.84,70.8,0.8900000000000006,0,
2022-09-24,23.49,20.85,28.44,70.13,20.73,29.92,68.28,1.8499999999999943,0,
2022-09-25,26.63,24.27,32.29,68.92,25.15,32.38,67.17,1.75,0,
2022-09-26,29.22,26.63,33.68,69.35,26.43,33.3,69.07,0.2800000000000011,0,
2022-09-27,24.76,22.63,30.5,72.27,23.78,30.25,69.52,2.75,0,
2022-09-28,26.33,20.94,31.0,70.31,20.77,30.69,68.53,1.7800000000000011,0,
2022-09-29,28.76,26.8,33.14,63.3,25.78,31.64,67.88,-4.579999999999998,0,
2022-09-30,20.81,16.97,25.81,68.17,16.92,26.34,64.95,3.219999999999999,0,
2022-10-01,14.93,9.56,20.83,68.91,10.08,21.21,65.63,3.280000000000001,0,
2022-10-02,12.99,8.18,15.59,61.23,8.61,14.94,64.06,-2.8300000000000054,0,
2022-10-03,17.21,15.67,23.74,66.76,15.37,23.34,66.62,0.1400000000000005,0,
2022-10-04,16.23,10.69,18.61,67.27,11.35,19.36,64.75,2.519999999999996,0,
2022-10-05,17.55,11.35,23.59,65.38,13.1,23.32,66.16,-0.7800000000000011,0,
2022-10-06,12.96,9.74,15.19,66.19,10.61,13.85,62.22,3.969999999999999,0,
2022-10-07,12.12,7.71,17.55,73.19,5.98,19.69,65.19,8.0,0,
2022-10-08,16.64,10.29,22.61,61.36,9.79,21.83,64.27,-2.9099999999999966,0,
2022-10-09,17.13,11.03,22.88,61.93,11.44,21.97,67.04,-5.110000000000007,0,
2022-10-10,17.06,14.42,21.65,63.96,13.69,21.16,62.83,1.1300000000000026,0,
2022-10-11,17.64,13.65,22.17,69.0,14.06,21.02,66.33,2.6700000000000017,0,
2022-10-12,17.85,12.54,23.91,63.25,12.87,24.21,64.11,-0.8599999999999994,0,
2022-10-13,17.01,12.21,22.77,67.88,12.34,23.12,62.51,5.369999999999997,0,
2022-10-14,12.49,7.92,19.74,57.01,8.28,18.99,61.97,-4.960000000000001,0,
2022-10-15,15.9,12.74,22.15,65.3,15.52,23.25,62.74,2.559999999999995,0,
2022-10-16,16.75,11.38,23.34,61.53,10.5,24.02,63.77,-2.240000000000002,0,
2022-10-17,15.13,11.85,19.67,69.59,11.23,19.55,63.23,6.360000000000007,0,
2022-10-18,17.59,11.73,21.9,69.07,12.05,21.98,61.7,7.36999999999999,0,
2022-10-19,15.36,9.84,20.6,59.29,10.1,19.9,62.12,-2.8299999999999983,0,
2022-10-20,16.22,10.53,20.86,63.26,9.58,19.21,65.29,-2.030000000000008,0,
2022-10-21,17.23,12.56,23.02,68.24,12.69,22.12,65.05,3.1899999999999977,0,
2022-10-22,16.01,11.59,20.48,61.06,10.69,20.52,62.49,-1.4299999999999995,0,
2022-10-23,18.14,15.17,24.85,62.6,15.99,24.14,62.77,-0.1700000000000017,0,
2022-10-24,15.04,9.09,19.46,61.49,9.84,19.26,61.39,0.1000000000000014,0,
2022-10-25,18.61,13.06,24.48,55.96,12.86,26.59,63.07,-7.109999999999999,0,
2022-10-26,15.76,10.37,20.9,59.69,10.59,20.13,59.74,-0.0500000000000042,0,
2022-10-27,16.03,10.97,19.49,57.97,11.52,18.73,60.52,-2.5500000000000043,0,
2022-10-28,18.4,16.25,24.99,57.8,15.15,23.59,59.63,-1.8300000000000052,0,
2022-10-29,15.14,15.04,20.44,67.18,15.83,20.88,61.84,5.340000000000003,0,
2022-10-30,15.44,9.81,17.71,56.42,8.51,18.58,61.07,-4.649999999999999,0,
2022-10-31,14.76,8.21,20.47,62.8,9.32,21.54,59.66,3.140000000000001,0,
2022-11-01,7.75,6.85,14.62,60.23,7.13,14.45,61.84,-1.6100000000000063,0,
2022-11-02,16.51,12.32,23.27,58.43,13.78,24.36,59.06,-0.6300000000000026,0,
2022-11-03,5.3,0.24,9.49,59.08,-0.36,9.97,55.61,3.469999999999999,0,
2022-11-04,14.07,9.26,16.57,60.93,8.09,15.45,59.58,1.3500000000000014,0,
2022-11-05,9.75,2.81,17.04,62.74,2.78,16.67,60.48,2.260000000000005,0,
2022-11-06,15.71,12.53,19.7,65.66,12.46,21.95,62.27,3.389999999999993,0,
2022-11-07,6.31,3.52,14.12,55.95,3.04,13.19,57.69,-1.7399999999999949,0,
2022-11-08,1.82,-4.35,7.2,57.47,-4.3,7.79,58.14,-0.6700000000000017,0,
2022-11-09,6.49,5.41,11.0,53.5,5.57,11.54,57.61,-4.109999999999999,0,
2022-11-10,6.61,0.39,9.83,55.26,0.87,8.77,56.6,-1.3400000000000034,0,
2022-11-11,-4.05,-8.42,2.21,64.54,-7.91,4.35,56.53,8.010000000000005,0,
2022-11-12,-0.51,-7.92,6.45,62.39,-9.04,6.84,56.67,5.719999999999999,0,
2022-11-13,2.62,-0.73,8.29,48.87,-0.05,8.7,53.98,-5.109999999999999,0,
2022-11-14,3.56,0.26,8.07,54.81,-0.82,7.68,58.41,-3.5999999999999943,0,
2022-11-15,6.05,1.7,13.61,61.6,2.71,14.9,59.15,2.450000000000003,0,
2022-11-16,15.85,12.32,19.46,60.19,13.71,19.66,57.42,2.769999999999996,0,
2022-11-17,6.57,3.82,12.83,61.08,4.06,15.16,57.43,3.649999999999999,0,
2022-11-18,14.53,7.33,18.14,58.04,6.62,18.31,58.24,-0.2000000000000028,0,
2022-11-19,17.66,12.82,24.68,58.75,14.4,24.35,59.29,-0.5399999999999991,0,
2022-11-20,9.52,4.9,17.3,59.63,5.42,16.88,56.38,3.25,0,
2022-11-21,9.36,2.9,11.42,55.4,3.99,11.36,54.79,0.6099999999999994,0,
2022-11-22,2.54,-3.89,7.76,48.78,-4.69,8.32,54.79,-6.009999999999998,0,
2022-11-23,14.79,10.07,19.79,60.88,9.58,18.61,59.18,1.7000000000000028,0,
2022-11-24,9.43,3.35,15.22,55.12,3.34,15.1,57.01,-1.8900000000000008,0,
2022-11-25,5.4,2.46,10.71,58.48,3.27,11.38,54.85,3.629999999999996,0,
2022-11-26,13.51,10.39,18.52,68.43,9.23,19.14,58.1,10.330000000000004,0,
2022-11-27,9.15,5.79,13.54,53.97,5.37,12.96,51.48,2.490000000000002,0,
2022-11-28,5.16,1.77,6.7,58.36,0.99,7.0,55.97,2.390000000000001,0,
2022-11-29,16.79,14.05,21.89,58.9,13.46,22.7,54.73,4.170000000000002,0,
2022-11-30,16.35,14.66,24.4,60.74,14.24,25.32,57.24,3.5,0,
2022-12-01,1.01,-3.52,5.27,55.31,-2.19,5.68,51.76,3.5500000000000043,0,
2022-12-02,4.18,-0.77,7.97,57.24,-3.0,8.48,51.94,5.300000000000004,0,
2022-12-03,-0.5,-4.85,4.37,66.17,-4.58,5.29,54.77,11.4,0,
2022-12-04,1.52,-2.93,6.3,52.26,-2.88,6.6,52.63,-0.3700000000000045,0,
2022-12-05,2.79,-1.46,7.54,58.65,-2.06,7.53,54.03,4.619999999999997,0,
2022-12-06,-3.32,-7.01,1.5,50.98,-7.61,3.72,52.1,-1.1200000000000043,0,
2022-12-07,4.58,0.33,9.33,56.8,0.16,8.81,54.4,2.3999999999999986,0,
2022-12-08,0.05,-5.46,4.75,51.8,-5.01,5.43,52.61,-2.3100000000000023,0,
2022-12-09,-0.4,-4.35,3.96,56.36,-3.71,5.02,50.45,3.809999999999995,0,
2022-12-10,1.19,-2.55,6.19,56.35,-2.95,6.37,54.25,-0.6000000000000014,0,
2022-12-11,5.55,1.22,10.71,70.98248291015625,0.38,9.77,52.82,14.862482910156253,0,
2022-12-12,0.82,-3.62,4.88,62.07,-3.86,4.63,49.91,8.260000000000005,0,
2022-12-13,-3.02,-8.48,0.74,54.06,-8.39,1.31,50.54,-0.9799999999999968,0,
2022-12-14,7.19,3.58,12.05,65.98,4.48,12.66,55.89,4.990000000000002,0,
2022-12-15,-2.37,-7.35,0.94,69.54,-8.35,0.49,52.38,17.160000000000004,1,residual_spike_with_precursor
2022-12-16,-0.38,-4.8,4.07,46.53,-5.01,4.14,51.18,-4.649999999999999,0,
2022-12-17,0.83,-4.6,4.4,50.29,-4.57,3.81,51.1,-0.8100000000000023,0,
2022-12-18,1.09,-2.49,3.75,49.96,-2.77,5.11,51.1,-1.1400000000000006,0,
2022-12-19,-3.53,-7.18,-0.08,61.78,-6.55,0.95,53.78,8.0,0,
2022-12-20,4.7,1.63,7.68,54.47,3.58,9.22,52.87,1.6000000000000014,0,
2022-12-21,1.09,-1.8,3.96,46.99,-3.63,5.73,52.09,-5.100000000000001,0,
2022-12-22,-4.39,-7.68,-0.44,49.83,-6.88,-0.58,51.92,-2.0900000000000034,0,
2022-12-23,-2.5,-6.23,1.54,54.82,-6.28,-0.01,51.04,3.780000000000001,0,
2022-12-24,1.99,-1.86,6.6,59.0,-2.48,5.64,51.27,7.729999999999997,0,
2022-12-25,-0.03,-2.21,4.85,45.2,-1.9,5.68,51.07,-5.869999999999997,0,
2022-12-26,-0.15,-4.29,4.69,44.02,-4.43,2.77,50.98,-6.959999999999994,0,
2022-12-27,-3.5,-7.19,1.68,57.28,-7.56,0.23,50.36,6.920000000000002,0,
2022-12-28,1.16,-2.56,5.64,53.74,-3.01,5.07,52.29,1.4500000000000028,0,
2022-12-29,5.2,0.97,10.1,48.9,1.6,10.84,52.11,-3.210000000000001,0,
2022-12-30,-0.68,-4.12,4.42,53.91,-3.05,3.97,51.93,1.9799999999999969,0,
2022-12-31,1.45,-4.45,5.22,42.64,-2.42,5.51,50.64,-8.0,0,
2023-01-01,-1.5,-2.28,-0.42,50.14,-3.27,-0.27,50.13,0.009999999999998,0,
2023-01-02,0.52,-2.73,5.53,49.13,-2.57,5.25,47.91,1.220000000000006,0,
2023-01-03,-0.52,-1.91,3.17,55.35,-1.86,3.88,51.93,3.4200000000000017,0,
2023-01-04,2.04,1.09,5.48,47.81,0.96,5.64,51.56,-3.75,0,
2023-01-05,-3.93,-8.82,-3.21,50.67,-7.82,-4.47,50.36,0.3100000000000023,0,
2023-01-06,4.02,-0.64,6.77,43.14,1.46,6.82,46.57,-3.43,0,
2023-01-07,3.18,1.63,5.94,55.05,1.91,5.5,54.1,0.9499999999999956,0,
2023-01-08,1.28,-2.58,4.39,46.87,-2.41,2.56,50.18,-3.3100000000000023,0,
2023-01-09,2.11,-0.11,8.27,51.41,0.03,7.34,52.92,-1.5100000000000051,0,
2023-01-10,-0.15,-3.57,3.33,44.88,-3.18,3.0,48.56,-3.68,0,
2023-01-11,-4.78,-6.16,0.36,52.93,-6.01,1.16,50.52,2.4099999999999966,0,
2023-01-12,-4.63,-7.73,-0.21,50.91,-7.46,-0.48,47.73,3.18,0,
2023-01-13,3.32,-1.65,8.34,49.12,-3.24,8.08,49.99,-0.8700000000000045,0,
2023-01-14,1.18,-2.46,6.44,53.62,-3.31,7.07,53.48,0.1400000000000005,0,
2023-01-15,-0.18,-3.96,2.81,44.21,-3.9,2.7,49.57,-5.359999999999999,0,
2023-01-16,-5.57,-6.94,-0.65,48.48,-9.38,-2.03,49.59,-1.1100000000000063,0,
2023-01-17,-1.32,-6.92,3.02,50.78,-6.1,3.4,50.97,-0.1899999999999977,0,
2023-01-18,-0.41,-5.35,2.66,58.4,-6.38,4.02,50.4,8.0,0,
2023-01-19,-0.34,-4.27,5.95,46.47,-4.18,6.22,50.59,-4.1200000000000045,0,
2023-01-20,2.88,-0.97,7.7,56.73,-2.68,6.92,51.31,5.419999999999995,0,
2023-01-21,1.56,0.14,5.89,57.89,-0.89,5.32,54.2,3.6899999999999977,0,
2023-01-22,-4.25,-7.29,1.52,50.44,-9.73,0.85,49.4,1.0399999999999991,0,
2023-01-23,-12.02,-17.57,-9.64,53.77,-16.84,-8.0,47.26,6.510000000000005,0,
2023-01-24,3.97,0.84,6.01,53.46,0.29,6.68,52.09,1.3699999999999974,0,
2023-01-25,-0.99,-4.43,4.61,53.2,-4.02,3.03,51.76,1.4400000000000048,0,
2023-01-26,3.83,-0.59,6.36,52.04,-0.59,5.93,52.24,-0.2000000000000028,0,
2023-01-27,-7.38,-11.22,-3.89,53.8,-13.28,-4.09,49.27,4.529999999999994,0,
2023-01-28,2.72,0.07,8.55,53.36,0.44,9.93,49.31,4.049999999999997,0,
2023-01-29,1.27,-3.52,5.4,50.34,-4.5,7.47,52.66,-2.319999999999993,0,
2023-01-30,-7.06,-12.1,-3.81,41.66,-12.91,-1.23,46.54,-4.880000000000003,0,
2023-01-31,3.12,-0.6,4.41,49.89,0.27,3.36,50.64,-0.75,0,
2023-02-01,2.38,-2.44,6.3,46.35,-2.95,5.71,49.31,-2.960000000000001,0,
2023-02-02,1.22,-0.87,6.0,50.29,0.33,5.85,50.53,-0.240000000000002,0,
2023-02-03,1.27,-3.64,4.09,55.11,-1.95,3.9,50.53,4.579999999999998,0,
2023-02-04,0.05,-6.36,5.1,48.88,-6.42,5.24,50.57,-1.6899999999999975,0,
2023-02-05,13.29,7.8,19.32,53.67,7.34,18.77,53.83,-0.1599999999999966,0,
2023-02-06,4.74,0.15,11.68,54.3,0.76,13.05,54.08,0.2199999999999988,0,
2023-02-07,0.23,-3.82,7.26,54.62,-4.34,6.07,51.48,3.140000000000001,0,
2023-02-08,5.09,2.14,10.68,43.32,2.01,10.04,51.32,-8.0,0,
2023-02-09,4.48,2.72,9.93,50.88,4.13,9.39,53.12,-2.239999999999995,0,
2023-02-10,7.15,3.15,10.28,54.21,2.69,9.57,53.42,0.7899999999999991,0,
2023-02-11,7.74,4.25,12.6,54.78,4.82,13.1,50.34,4.439999999999998,0,
2023-02-12,0.9,-2.52,4.57,49.62,-2.18,5.35,51.44,-1.8200000000000005,0,
2023-02-13,12.62,6.2,14.02,46.49,7.22,14.27,53.44,-6.949999999999996,0,
2023-02-14,3.12,-0.29,8.62,53.3,1.24,8.09,51.01,2.289999999999999,0,
2023-02-15,7.14,3.09,10.27,51.57,4.11,11.67,53.92,-2.3500000000000014,0,
2023-02-16,1.7,-3.75,7.39,46.48,-3.06,7.58,50.88,-4.400000000000006,0,
2023-02-17,1.21,-2.74,2.34,48.21,-2.94,2.48,50.52,-2.3100000000000023,0,
2023-02-18,7.34,5.92,13.47,51.92,5.9,14.26,52.6,-0.6799999999999997,0,
2023-02-19,8.23,3.66,13.63,50.47,3.63,12.73,52.71,-2.240000000000002,0,
2023-02-20,6.87,3.54,13.66,43.19,3.34,13.39,51.19,-8.0,0,
2023-02-21,1.03,-0.79,8.01,52.98,-0.19,8.44,49.66,3.3200000000000003,0,
2023-02-22,4.92,-1.43,10.68,59.19,0.11,12.01,54.47,4.719999999999999,0,
2023-02-23,6.53,1.26,8.94,53.09,2.62,7.78,50.68,2.410000000000004,0,
2023-02-24,9.36,7.69,14.75,47.81,4.33,15.45,52.02,-4.210000000000001,0,
2023-02-25,2.04,-1.81,6.17,47.61,-1.35,7.59,48.35,-0.740000000000002,0,
2023-02-26,7.77,4.5,8.77,51.35,5.08,10.12,51.37,-0.019999999999996,0,
2023-02-27,13.37,8.83,15.24,53.88,8.88,15.74,51.67,2.210000000000001,0,
2023-02-28,3.58,-2.62,7.77,56.87,0.27,6.83,54.4,2.469999999999999,0,
2023-03-01,9.14,2.16,15.27,52.29,2.41,17.64,55.01,-2.719999999999999,0,
2023-03-02,10.36,7.58,16.4,53.46,5.73,16.25,53.16,0.3000000000000042,0,
2023-03-03,7.7,3.97,9.47,57.88,5.04,9.01,56.19,1.6900000000000048,0,
2023-03-04,1.8,-4.31,6.47,58.84,-4.01,6.48,53.45,5.390000000000001,0,
2023-03-05,10.43,4.8,16.88,56.4,6.56,16.36,53.79,2.6099999999999994,0,
2023-03-06,3.81,0.81,7.14,51.77,0.78,8.94,48.85,2.9200000000000017,0,
2023-03-07,10.7,8.21,15.62,58.25,8.27,13.09,57.94,0.3100000000000023,0,
2023-03-08,-3.69,-6.19,0.39,54.51,-9.77,0.61,49.29,5.219999999999999,0,
2023-03-09,7.44,1.8,11.96,52.69,-0.77,11.44,51.17,1.519999999999996,0,
2023-03-10,5.83,-2.11,8.92,51.26,-2.52,7.98,54.45,-3.190000000000005,0,
2023-03-11,10.43,7.74,14.7,63.53,8.18,15.35,58.34,5.189999999999998,0,
2023-03-12,17.39,9.59,22.86,60.69,8.62,20.84,58.11,2.5799999999999983,0,
2023-03-13,4.77,1.23,6.86,52.39,0.47,7.26,54.03,-1.6400000000000006,0,
2023-03-14,4.59,0.77,8.87,52.76,0.94,7.71,54.53,-1.7700000000000031,0,
2023-03-15,8.66,6.93,12.91,57.16,6.97,12.14,56.07,1.0899999999999963,0,
2023-03-16,6.78,4.46,10.41,57.17,4.4,10.48,55.46,1.7100000000000009,0,
2023-03-17,11.13,4.26,17.63,56.64,3.44,16.37,55.91,0.730000000000004,0,
2023-03-18,12.92,7.66,20.35,57.61,9.16,19.87,56.46,1.1499999999999986,0,
2023-03-19,10.0,6.11,13.59,61.38,6.73,15.24,55.09,6.289999999999999,0,
2023-03-20,6.15,0.4,13.32,57.82,0.41,13.85,53.85,3.969999999999999,0,
